SNAPSHOT_TIME_ET,CONF,FRANCHISE,PLAYER_ID,PLAYER,SALARY,YEARS,CONTRACT,ROSTER_STATUS
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17192,"Watkins, Jordan SFO WR",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17096,"Williams, Savion GBP WR",$1.08,3,2025 4.15,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17542,"Young, Colbie CIN WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,15330,"Jordan, Brevin HOU TE",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,15795,"Kolar, Charlie LAC TE",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17546,"Trigg, Michael DAL TE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,16711,"Isaac, Adisa BAL DE",$1.10,1,2025 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17584,"Jacas, Gabe NEP DE",$1.02,4,2026 4.19,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,16298,"Robinson, Tavius BAL DE",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,15681,"Elliss, Christian NEP LB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17665,"Obiazor, Namdi NEP LB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17163,"Parrish, Jacob TBB CB",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17616,"Scott, Keionte TBB CB",$0.99,4,2026 5.10,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17572,"Terrell, Avieon ATL CB",$1.00,4,2026 5.02,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,16274,"Williams, Garrett ARI CB",$1.10,1,2025 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,15363,"Melifonwu, Ifeatu MIA S",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17626,"Smith, Genesis LAC S",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,NFC,Seattle Seahawks,17202,"Trader, Dante MIA S",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,14777,"Burrow, Joe CIN QB",$27.27,3,2023 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16148,"Young, Bryce CAR QB",$7.93,1,2023 1.03,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16162,"Gibbs, Jahmyr DET RB",$6.90,1,2023 1.04,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17055,"James, Jordan SFO RB",$1.13,3,2025 4.04,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17042,"Jeanty, Ashton LVR RB",$10.80,3,2025 1.01,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16165,"Spears, Tyjae TEN RB",$1.46,1,2023 3.08,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,15779,"Doubs, Romeo NEP WR",$6.17,3,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17081,"Egbuka, Emeka TBB WR",$3.19,3,2025 1.12,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16614,"Harrison Jr., Marvin ARI WR",$6.14,2,2024 1.04,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17079,"Johnson, Tez TBB WR",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,14109,"McLaurin, Terry WAS WR",$10.29,2,2024 B/R,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16615,"Nabers, Malik NYG WR",$8.15,2,2024 1.02,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16788,"Vele, Devaughn NOS WR",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16192,"Washington, Parker JAC WR",$8.27,3,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17108,"Arroyo, Elijah SEA TE",$1.35,3,2025 3.09,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16641,"Bowers, Brock LVR TE",$7.02,2,2024 1.03,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16681,"Reichard, Will MIN PK",$1.03,1,2024 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17664,"Eckley, Ryan BAL PN",$0.99,4,2026 5.06,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16256,"Bresee, Bryan NOS DT",$3.70,1,2023 2.04^,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16265,"Dexter, Gervon CHI DT",$3.70,1,2023 5.13^,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16692,"Newton, Jer'Zhan WAS DT",$1.49,2,2024 3.03,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,12697,"Robinson, A'Shawn TBB DT",$4.56,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17139,"Sanders, T.J. BUF DT",$1.03,3,2025 5.09,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16223,"Anderson, Will HOU DE",$4.48,1,2023 1.08,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,15484,"Cooper, Jonathon DEN DE",$9.26,2,2024 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,15808,"Karlaftis, George KCC DE",$7.89,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16651,"Latu, Laiatu IND DE",$2.37,2,2024 2.01,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16225,"Ojulari, BJ ARI DE",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,15806,"Thibodeaux, Kayvon NYG DE",$5.51,4,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,15831,"Chenal, Leo WAS LB",$2.10,3,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16667,"Gray, Cedric TEN LB",$1.17,2,2024 4.09,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16234,"Simpson, Trenton BAL LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17126,"Stutsman, Danny NOS LB",$1.30,3,2025 3.12,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17557,"Styles, Sonny WAS LB",$4.52,4,2026 1.08,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16671,"Arnold, Terrion FA CB",$1.18,2,2024 4.07,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17214,"Burke, Denzel ARI CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16702,"Green, Renardo SFO CB",$4.81,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17129,"Morrison, Benjamin TBB CB",$0.99,2,2025 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,15405,"Stephens, Brandon NYJ CB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,13920,"Ward, Charvarius IND CB",$2.09,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,16677,"Bullard, Javon GBP S",$1.44,2,2024 3.05,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,15839,"Cross, Nick WAS S",$6.66,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17601,"Haulcy, A.J. IND S",$1.34,4,2026 3.08,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17249,"Jackson, Dan DET S",$0.99,2,2025 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17575,"McNeil-Warren, Emmanuel CLE S",$1.67,4,2026 2.13,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,14518,"Thompson, Jalen DAL S",$2.18,1,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17685,"Heidenreich, Eli PIT RB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17651,"Cuevas, Josh BAL TE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17613,"Halton, Gracen SFO DT",$1.08,4,2026 4.08,Taxi
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17619,"Dennis-Sutton, Dani GBP DE",$1.04,4,2026 4.14,Taxi
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17629,"Boettcher, Bryce IND LB",$0.99,4,2026 5.08,Taxi
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17581,"Cisse, Brandon GBP CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17604,"Everette, Daylen PIT CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Buffalo Bills,17609,"Neal, Julian SEA CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16580,"Maye, Drake NEP QB",$3.22,2,2024 1.11,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,9431,"Stafford, Matthew LAR QB",$10.66,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14800,"Dobbins, J.K. DEN RB",$10.08,3,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17060,"Giddens, DJ IND RB",$1.03,3,2025 5.13,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15708,"Hall, Breece NYJ RB",$15.12,1,2026 5YO,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14086,"Hill, Justice BAL RB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17064,"Hunter, Jarquez LAR RB",$1.03,3,2025 5.11,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15716,"Robinson, Brian ATL RB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17482,"Washington Jr., Mike LVR RB",$1.04,4,2026 4.15,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15293,"Bateman, Rashod BAL WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16342,"Douglas, Demario NEP WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16778,"Flournoy, Ryan DAL WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16190,"Flowers, Zay BAL WR",$3.53,1,2023 1.11,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16188,"Johnston, Quentin LAC WR",$4.92,1,2023 1.07,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13164,"Kupp, Cooper SEA WR",$4.18,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17519,"Lance, Bryce NOS WR",$0.94,3,2026 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15287,"St. Brown, Amon-Ra DET WR",$37.05,3,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17547,"Klare, Max LAR TE",$1.05,4,2026 4.12,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13772,"Schultz, Dalton HOU TE",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17102,"Warren, Tyler IND TE",$3.41,3,2025 1.11,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14717,"McLaughlin, Chase TBB PK",$2.11,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14630,"Cole, A.J. LVR PN",$3.99,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13844,"Cooke, Logan JAC PN",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16324,"Brooks, Karl GBP DT",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13742,"Hill, B.J. CIN DT",$3.25,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17585,"Miller, Christen NOS DT",$1.05,4,2026 4.13,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16689,"Murphy, Byron SEA DT",$1.73,2,2024 2.11,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,12782,"Onyemata, David NYJ DT",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15358,"Togiai, Tommy HOU DT",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13284,"Hendrickson, Trey BAL DE",$5.67,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,11769,"Lawrence, Demarcus SEA DE",$3.34,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,11721,"Mack, Khalil LAC DE",$2.20,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17118,"Stewart, Josaiah LAR DE",$1.23,3,2025 3.17,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17583,"Thomas, R Mason KCC DE",$1.32,4,2026 3.09,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13214,"Watt, T.J. PIT DE",$22.63,2,2024 B/R,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14893,"Baun, Zack PHI LB",$6.39,3,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13837,"Franklin, Zaire GBP LB",$9.41,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17560,"Hill Jr., Anthony TEN LB",$1.86,4,2026 2.09,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17125,"Knight, Demetrius CIN LB",$1.32,3,2025 3.11,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16013,"Landman, Nate LAR LB",$3.27,1,2024 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16231,"Sanders, Drew DEN LB",$1.84,1,2023 2.11,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16870,"Speights, Omar LAR LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15394,"Adebo, Paulson NYG CB",$6.42,2,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15904,"Bland, DaRon DAL CB",$5.88,2,2025 SRFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15888,"Durant, Decobie DAL CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15445,"Lenoir, Deommodore SFO CB",$2.28,2,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13227,"Lewis, Jourdan JAC CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,15895,"McCollum, Zyon TBB CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,16279,"Moss, Riley DEN CB",$2.20,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17166,"Ransaw, Caleb JAC CB",$0.99,2,2025 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13774,"Reed, D.J. DET CB",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17572,"Terrell, Avieon ATL CB",$1.22,4,2026 3.15,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14907,"Delpit, Grant CLE S",$2.20,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13806,"Elliott, DeShon PIT S",$4.94,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14224,"Gardner-Johnson, Chauncey BUF S",$6.75,1,2024 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14213,"Harris, Will WAS S",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,14995,"Metellus, Josh MIN S",$5.88,1,2025 SRFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,13717,"Reid, Justin NOS S",$1.20,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17132,"Starks, Malaki BAL S",$1.72,3,2025 2.12,Active
07/21/2026 07:23 AM EDT,AFC,Miami Dolphins,17608,"Thomas, Jakobe MIN S",$0.98,4,2026 5.20,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14059,"Jones, Daniel IND QB",$6.38,1,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14782,"Love, Jordan GBP QB",$11.50,3,2023 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,12626,"Henry, Derrick BAL RB",$20.33,2,2026 B/R,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16175,"Johnson, Roschon CHI RB",$1.35,1,2023 3.15,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,13319,"Jones, Aaron MIN RB",$10.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17500,"Boston, Denzel CLE WR",$3.08,4,2026 1.13,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17507,"Branch, Zachariah ATL WR",$1.26,4,2026 3.12,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17080,"Noel, Jaylin HOU WR",$1.38,3,2025 3.08,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16080,"Shaheed, Rashid SEA WR",$7.28,4,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17134,"Williams, Kyle NEP WR",$1.49,3,2025 3.03,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15753,"Wilson, Garrett NYJ WR",$12.96,5,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16206,"Wilson, Michael ARI WR",$1.14,1,2023 5.22,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16629,"Wilson, Roman PIT WR",$1.93,2,2024 2.07,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15798,"Likely, Isaiah NYG TE",$4.26,4,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17543,"Sadiq, Kenyon NYJ TE",$3.80,4,2026 1.10,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17579,"Banks, Caleb MIN DT",$1.36,4,2026 3.07,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17148,"Collins, Alfred SFO DT",$1.16,3,2025 4.01,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14900,"Madubuike, Nnamdi BAL DT",$7.39,3,2025 B/R,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17569,"McDonald, Kayden HOU DT",$1.59,4,2026 2.15,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14163,"Simmons, Jeffery TEN DT",$16.18,5,2025 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,13759,"Armstrong, Dorance WAS DE",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15861,"Bonitto, Nik DEN DE",$11.05,4,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16654,"Elliss, Jonah DEN DE",$1.10,2,2024 4.24,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14167,"Hines-Allen, Josh JAC DE",$14.64,1,2023 B/R,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15395,"Koonce, Malcolm LVR DE",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16252,"McDonald, Will NYJ DE",$3.70,1,2023 3.17^,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15388,"Ossai, Joseph NYJ DE",$3.64,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15349,"Phillips, Jaelan CAR DE",$11.89,4,2024 B/R,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14249,"Van Ginkel, Andrew MIN DE",$10.55,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14947,"Wonnum, D.J. DET DE",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15681,"Elliss, Christian NEP LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15823,"Harris, Christian ATL LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14218,"Okereke, Bobby FA LB",$8.02,2,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15076,"Rozeboom, Christian TBB LB",$4.07,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16236,"To'oTo'o, Henry HOU LB",$1.14,1,2023 5.21,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16714,"Jones, Jarrian JAC CB",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15868,"Jones, Marcus NEP CB",$3.85,2,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16698,"Sainristil, Mike WAS CB",$1.20,2,2024 4.04,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16268,"Turner, DJ CIN CB",$1.14,1,2023 5.17,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15872,"Bryant, Coby CHI S",$3.83,4,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,12752,"Byard, Kevin NEP S",$9.48,1,2026 TT,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16263,"Martin, Quan WAS S",$1.55,1,2023 3.04,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17153,"Mukuba, Andrew PHI S",$1.14,3,2025 4.03,Active
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17702,"Morton, Behren NEP QB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17478,"Allen, Kaytron WAS RB",$1.10,4,2026 4.05,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,16387,"Brooks, Chris GBP RB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17475,"McGowan, Seth IND RB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17486,"Miller, Jam NEP RB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17706,"Benson, Malik LVR WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17510,"Burks, Deion IND WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17171,"Dike, Chimere TEN WR",$1.06,3,2025 5.03,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17234,"Horn, Jimmy CAR WR",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15786,"Nailor, Jalen LVR WR",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17542,"Young, Colbie CIN WR",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15337,"Gray, Noah KCC TE",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17605,"Kacmarek, Will MIA TE",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17220,"Borregales, Andres NEP PK",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,8851,"Folk, Nick ATL PK",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14256,"Bailey, Jake ATL PN",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17689,"Doman, Tommy BUF PN",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,12218,"Armstead, Arik JAC DT",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,12739,"Clark, Kenny DAL DT",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17712,"Harris, Zxavian NOS DT",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15446,"Slaton, Tedarrell CIN DT",$1.10,1,2026 ERFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,13692,"Vea, Vita TBB DT",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14162,"Wilkins, Christian FA DT",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17597,"Height, Romello SFO DE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17634,"Jefferson, Justin CLE LB",$1.00,4,2026 5.03,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,12238,"Perryman, Denzel LAC LB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,15914,"Rodriguez, Malcolm DET LB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17156,"Porter, Darien LVR CB",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,14205,"Johnson, Lonnie MIA S",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17626,"Smith, Genesis LAC S",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17582,"Stukes, Treydan LVR S",$1.09,4,2026 4.07,Taxi
07/21/2026 07:23 AM EDT,AFC,New England Patriots,17640,"Taaffe, Michael MIA S",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,New York Jets,12620,"Prescott, Dak DAL QB",$40.93,2,2021 EXT,Active
07/21/2026 07:23 AM EDT,AFC,New York Jets,17030,"Ward, Cam TEN QB",$6.72,3,2025 1.04,Active
07/21/2026 07:23 AM EDT,AFC,New York Jets,16596,"Allen, Braelon NYJ RB",$1.33,2,2024 3.11,Active
07/21/2026 07:23 AM EDT,AFC,New York Jets,16752,"Davis, Isaiah NYJ RB",$1.10,1,2026 UFA,Active
