SNAPSHOT_TIME_ET,CONF,FRANCHISE,PLAYER_ID,PLAYER,INJURY,BYE,SALARY,YEARS,CONTRACT,ROSTER_STATUS
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17681,"Kanak, Jaren",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17352,"Kroeger, Kai",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16513,"London, LaCale",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17063,"Mafah, Phil",,,$1.07,3,2025 4.18,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17208,"Mauigoa, Francisco",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16212,"Mayer, Michael",,,$2.78,1,2023 1.15,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16635,"McCaffrey, Luke",,,$4.09,4,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16584,"McCarthy, J.J.",,,$4.87,2,2024 1.06,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17486,"Miller, Jam",,,$0.99,4,2026 5.07,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16582,"Nix, Bo",,,$1.69,2,2024 2.12,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17080,"Noel, Jaylin",,,$1.46,3,2025 3.04,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,0802,"Nwankpa, Xavier",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17684,"Payne, VJ",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16703,"Phillips, Andru",,,$1.03,1,2024 UDFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16240,"Porter Jr., Joey",,,$2.01,1,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16152,"Richardson, Anthony",,,$10.93,1,2023 1.01,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16292,"Ryland, Chad",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16221,"Schoonmaker, Luke",,,$4.10,4,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17658,"Sharar, Karson",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,11150,"Smith, Geno",,,$8.36,1,2025 B/R,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17424,"Smyth, Charlie",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,15259,"Stevenson, Rhamondre",,,$5.28,1,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,0800,"Stonehouse, Jack",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17126,"Stutsman, Danny",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16693,"Sweat, T'Vondre",,,$1.23,2,2024 3.19,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,15173,"Tart, Teair",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17655,"Traore, Seydou",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,15877,"Uwazurike, Eyioma",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17122,"Walker, Jalon",,,$1.72,3,2025 2.12,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16192,"Washington, Parker",,,$12.00,4,2026 SRFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,15721,"White, Rachaad",,,$3.75,1,2025 ORFA3,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17164,"Williams, Nohl",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16206,"Wilson, Michael",,,$25.00,3,2026 SRFA,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16241,"Witherspoon, Devon",,,$3.70,1,2023 4.08^,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17250,"Wohler, Hunter",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,16273,"Young, Byron",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Atlanta Falcons,17666,"van den Berg, Jordan",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,13589,"Allen, Josh",,,$27.24,1,2021 EXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17485,"Black, Kaelon",,,$1.04,4,2026 4.15,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16738,"Carlies, Jaylon",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,12739,"Clark, Kenny",,,$5.23,1,2024 UFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,12754,"Collins, Maliek",,,$2.30,1,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15352,"Collins, Zaven",,,$2.90,1,2025 oEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16640,"Cowing, Jacob",,,$1.08,2,2024 5.10,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,14907,"Delpit, Grant",,,$2.98,1,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17623,"Elarms-Orr, Kaleb",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17103,"Fannin, Harold",,,$1.51,3,2025 3.02,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,8851,"Folk, Nick",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16619,"Franklin, Troy",,,$1.52,2,2024 3.02,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,13198,"Garrett, Myles",,,$19.60,1,2024 UFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17075,"Golden, Matthew",,,$2.99,3,2025 1.13,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15852,"Gordon, Kyler",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17712,"Harris, Zxavian",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15565,"Hoecht, Michael",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,12221,"Hunter, Danielle",,,$10.45,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,14073,"Jacobs, Josh",,,$21.20,1,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15989,"Jobe, Josh",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,13764,"Johnson, Taron",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17051,"Judkins, Quinshon",,,$4.75,3,2025 1.07,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17686,"Keenan, Tim",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17547,"Klare, Max",,,$1.09,4,2026 4.08,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16639,"Legette, Xavier",,,$2.28,2,2024 2.02,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15798,"Likely, Isaiah",,,$4.26,4,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16263,"Martin, Quan",,,$1.84,1,2023 2.11,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,11947,"McManus, Brandon",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17195,"Mills, Rylie",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16626,"Mitchell, Adonai",,,$2.10,2,2024 2.04,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16178,"Mitchell, Keaton",,,$6.05,1,2024 RRFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16725,"Mustapha, Malik",,,$1.03,1,2024 UDFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,14158,"Oliver, Ed",,,$7.13,2,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15749,"Pacheco, Isiah",,,$5.88,1,2025 SRFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15762,"Pickens, George",,,$33.75,6,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15768,"Pierce, Alec",,,$20.65,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17166,"Ransaw, Caleb",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,12698,"Reed, Jarran",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17556,"Reese, Arvell",,,$2.76,4,2026 1.15,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15076,"Rozeboom, Christian",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16185,"Smith-Njigba, Jaxon",,,$5.45,1,2023 1.06,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16870,"Speights, Omar",,,$2.06,2,2025 oEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16344,"Stills, Dante",,,$2.04,1,2025 oEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16717,"Taylor-Demerson, Dadrion",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15051,"Townsend, Tommy",,,$2.07,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17174,"Walker, Deone",,,$2.73,6,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,15815,"Walker, Travon",,,$10.19,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16684,"Washington, Malik",,,$1.09,2,2024 5.04,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,14221,"Williams, Quincy",,,$5.75,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,17172,"Woodson, Craig",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Carolina Panthers,16620,"Worthy, Xavier",,,$5.43,2,2024 1.05,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17154,"Alexander, Darius",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16645,"All, Erick",,,$1.08,2,2024 5.20,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16139,"Baker, Darrell",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15357,"Barmore, Christian",,,$13.70,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16723,"Barner, AJ",,,$6.51,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15892,"Booker, Thomas",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15872,"Bryant, Coby",,,$4.02,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,11644,"Carr, Derek",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17124,"Carter, Barrett",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16169,"Charbonnet, Zach",,,$2.54,1,2023 2.01,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,13610,"Chubb, Nick",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17651,"Cuevas, Josh",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15001,"Curl, Kamren",,,$2.88,2,2024 oEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17032,"Dart, Jaxson",,,$2.35,3,2025 2.02,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17598,"Davis, Tacario",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,14903,"Diggs, Trevon",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,12842,"Dixon, Riley",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15779,"Doubs, Romeo",,,$5.30,4,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17599,"Douglas, Caleb",,,$1.22,4,2026 3.15,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15253,"Etienne, Travis",,,$7.32,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,13770,"Franklin-Myers, John",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16235,"Hall, Derick",,,$3.11,4,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17044,"Hampton, Omarion",,,$9.05,3,2025 1.02,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,13284,"Hendrickson, Trey",,,$6.00,2,2024 oEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16460,"Hickman, Ronnie",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,14835,"Higgins, Tee",,,$19.09,2,2023 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,14138,"Hockenson, T.J.",,,$11.00,1,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17611,"Jackson, Darrell",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17048,"Johnson, Kaleb",,,$3.41,3,2025 1.11,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15404,"Jones, Ernest",,,$3.75,2,2023 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,14899,"Kinlaw, Javon",,,$2.09,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17173,"Kiser, Jack",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,14867,"Kmet, Cole",,,$5.75,1,2025 B/R,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16016,"Kohou, Kader",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17035,"Leonard, Riley",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15751,"London, Drake",,,$19.15,4,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17222,"Loop, Tyler",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17053,"Marks, Woody",,,$1.20,2,2025 3.20,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16580,"Maye, Drake",,,$4.04,2,2024 1.08,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17600,"McClellan, Chris",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,10267,"Miller, Von",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15375,"Newsome, Greg",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17465,"Nussmeier, Garrett",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15393,"Odighizuwa, Osa",,,$2.20,2,2024 oEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16616,"Odunze, Rome",,,$6.14,2,2024 1.04,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17595,"Onyedim, Tyler",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17654,"Payton, Cole",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16583,"Penix Jr., Michael",,,$2.86,2,2024 1.13,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,12238,"Perryman, Denzel",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17196,"Phillips, Jordan",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,14842,"Pittman, Michael",,,$8.38,2,2023 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,13245,"Reddick, Haason",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17142,"Revel, Shavon",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,15089,"Roach, Malcolm",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16174,"Rodriguez, Chris",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17549,"Roush, Sam",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,13772,"Schultz, Dalton",,,$8.18,1,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16601,"Shipley, Will",,,$1.09,1,2024 5.08,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17114,"Stewart, Shemar",,,$1.25,2,2025 3.15,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16269,"Strange, Brenton",,,$4.60,3,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17514,"Stribling, De'Zhaun",,,$2.20,4,2026 2.04,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,13690,"Sweat, Josh",,,$4.38,2,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,17149,"Tuimoloau, JT",,,$3.14,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,16266,"Tuipulotu, Tuli",,,$3.51,4,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,14157,"Williams, Quinnen",,,$14.06,2,2023 UFA,
05/13/2026 09:55 PM EDT,NFC,New Orleans Saints,14877,"Young, Chase",,,$5.40,3,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16186,"Addison, Jordan",,,$4.48,1,2023 1.08,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17478,"Allen, Kaytron",,,$1.18,4,2026 3.18,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16257,"Anudike-Uzomah, Felix",,,$1.57,1,2023 3.03,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,15301,"Atwell, Tutu",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16846,"Bates, Jake",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16245,"Battle, Jordan",,,$5.81,1,2023 3.14^,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17706,"Benson, Malik",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16700,"Bishop, Cole",,,$1.32,2,2024 3.12,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17069,"Blue, Jaydon",,,$1.49,3,2025 3.03,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17058,"Brooks, Tahj",,,$1.03,3,2025 5.13,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17510,"Burks, Deion",,,$0.99,4,2026 5.08,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17481,"Claiborne, Demond",,,$1.59,4,2026 2.15,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17528,"Coleman, Kevin",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16314,"Dennis, SirVocea",,,$4.10,5,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,15755,"Dotson, Jahan",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16595,"Estime, Audric",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16667,"Gray, Cedric",,,$1.19,1,2024 4.03,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17068,"Harvey, RJ",,,$2.70,3,2025 1.15,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17105,"Helm, Gunnar",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,14167,"Hines-Allen, Josh",,,$16.45,1,2022 iEXT,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,13138,"Hunt, Kareem",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,13738,"Jackson, Donte",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,13593,"Jackson, Lamar",,,$37.58,5,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,14924,"Johnson, Jaylon",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,14164,"Jones, Dre'Mont",,,$3.72,1,2023 oEXT,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,15863,"Jones, Travis",,,$3.71,4,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,13132,"Kamara, Alvin",,,$16.72,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16676,"Kinchens, Kamren",,,$1.11,2,2024 4.17,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17713,"King, Haynes",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17647,"Law, Kendrick",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17578,"Louis, Kyle",,,$1.04,4,2026 4.16,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,15972,"Mason, Jordan",,,$8.36,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,0804,"Montgomery, Tyren",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16615,"Nabers, Malik",,,$7.02,2,2024 1.03,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16211,"Nacua, Puka",,,$5.81,1,2023 3.10^,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,13704,"Nwosu, Uchenna",,,$4.14,1,2024 UFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17603,"Orange, Domonique",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17480,"Ott, Jaydn",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17471,"Pavia, Diego",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16887,"Rehkow, Ryan",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17586,"Rodriguez, Jacob",,,$2.05,4,2026 2.06,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17543,"Sadiq, Kenyon",,,$4.13,4,2026 1.09,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17049,"Smith, Brashard",,,$1.03,3,2025 5.15,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16708,"Smith, Tykee",,,$1.12,2,2024 4.14,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16166,"Tucker, Sean",,,$3.67,2,2026 ORFA5,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,16653,"Verse, Jared",,,$2.19,2,2024 2.03,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,17526,"Virgil, Reggie",,,$0.99,4,2026 5.06,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,13743,"Warner, Fred",,,$10.20,4,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,Tampa Bay Buccaneers,0803,"York, Taurean",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17558,"Allen, CJ",,,$2.29,4,2026 2.03,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,15293,"Bateman, Rashod",,,$5.00,3,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17179,"Bowman, Billy",,,$1.02,3,2025 5.23,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16256,"Bresee, Bryan",,,$3.70,1,2023 3.01^,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,12688,"Buckner, DeForest",,,$21.96,1,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16239,"Campbell, Jack",,,$2.93,1,2023 1.14,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17123,"Campbell, Jihaad",,,$2.10,3,2025 2.05,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,15831,"Chenal, Leo",,,$2.10,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16617,"Coleman, Keon",,,$3.22,2,2024 1.11,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16665,"Colson, Junior",,,$1.93,2,2024 2.07,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16295,"Conner, Chamarri",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,15738,"Davis, Malik",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16278,"Diaby, YaYa",,,$7.00,2,2026 RRFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,15813,"Enagbare, Kingsley",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,14879,"Epenesa, A.J.",,,$3.77,2,2024 ORFA4,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16162,"Gibbs, Jahmyr",,,$7.93,1,2023 1.03,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,14882,"Greenard, Jonathan",,,$9.90,3,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,15834,"Hamilton, Kyle",,,$8.45,3,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,14213,"Harris, Will",,,$1.10,1,2026 R/F,
