season,snapshot_time,franchise_id,franchise_name,CONF,player_id,player_name,player_team,player_pos,roster_status,roster_salary,roster_years,roster_contractInfo
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,14954,"Hawkins, Jaylinn",BAL,S,Active,3.45,2,2025 iEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16188,"Johnston, Quentin",LAC,WR,Active,4.1,1,2023 1.09
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16809,"Coker, Jalen",CAR,WR,Active,5.1,4,2024 iEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17079,"Johnson, Tez",TBB,WR,Active,4.52,4,2025 iEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15484,"Cooper, Jonathon",DEN,DE,Active,6.94,3,2025 iEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16794,"Briggs, Jowon",NYJ,DT,Active,2.09,3,2026 oEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17136,"Nolen, Walter",ARI,DT,Active,1.54,3,2025 3.01
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16228,"Smith, Nolan",PHI,DE,Active,1.55,1,2023 3.04
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16657,"Dorlus, Brandon",ATL,DT,Active,2.09,3,2026 oEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17339,"McNamara, Austin",NYJ,PN,Active,2.01,3,2026 oEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,14888,"Chaisson, K'Lavon",WAS,DE,Active,3.49,2,2026 oEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15351,"Owusu-Koramoah, Jeremiah",CLE,LB,Active,6.55,3,2025 B/R
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16222,"Kraft, Tucker",GBP,TE,Active,3.7,1,2023 4.04^
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,14800,"Dobbins, J.K.",DEN,RB,Active,7.45,1,2025 SRFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16164,"Bigsby, Tank",PHI,RB,Active,3.67,1,2026 ORFA3
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15839,"Cross, Nick",WAS,S,Active,7.8,3,2026 ORFA5
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15822,"Lloyd, Devin",CAR,LB,Active,8.01,3,2026 mEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,12186,"Diggs, Stefon",FA,WR,Active,12,1,2026 B/R
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15789,"Watson, Christian",GBP,WR,Active,30.01,4,2026 mEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16722,"Knight, Tyrice",SEA,LB,Active,2.1,3,2026 oEXT
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17462,"Mendoza, Fernando",LVR,QB,Active,11.67,4,2026 1.01
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17544,"Stowers, Eli",PHI,TE,Active,2.5,4,2026 2.01
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17511,"Fields, Malachi",NYG,WR,Active,1.67,4,2026 2.13
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17579,"Banks, Caleb",MIN,DT,Active,1.32,4,2026 3.09
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17508,"Bell, Skyler",BUF,WR,Active,1.25,4,2026 3.13
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17482,"Washington Jr., Mike",LVR,RB,Active,1.1,4,2026 4.06
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,14982,"Gilman, Alohi",KCC,S,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15921,"Jackson, Theo",MIN,S,Active,1.9,1,2026 UFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16145,"McMillian, Ja'Quan",DEN,CB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,14995,"Metellus, Josh",MIN,S,Active,2.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,10700,"Cousins, Kirk",LVR,QB,Active,3.6,1,2026 UFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15752,"Burks, Treylon",WAS,WR,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17657,"Green, Taylen",CLE,QB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16585,"Milton, Joe",DAL,QB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16586,"Rattler, Spencer",NOS,QB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16390,"McLaughlin, Jaleel",DEN,RB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17076,"Bond, Isaiah",CLE,WR,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17527,"Cameron, Josh",JAC,WR,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17303,"Collins, Beaux",NYG,WR,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17205,"Lambert-Smith, KeAndre",LAC,WR,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17175,"Smith, Arian",NYJ,WR,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17707,"Sturdivant, J Michael",GBP,WR,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16621,"Walker, Devontez",BAL,WR,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17192,"Watkins, Jordan",SFO,WR,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17096,"Williams, Savion",GBP,WR,Taxi,1.08,3,2025 4.15
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17542,"Young, Colbie",CIN,WR,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15330,"Jordan, Brevin",HOU,TE,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15795,"Kolar, Charlie",LAC,TE,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17546,"Trigg, Michael",DAL,TE,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16711,"Isaac, Adisa",BAL,DE,Taxi,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17584,"Jacas, Gabe",NEP,DE,Taxi,1.02,4,2026 4.19
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16298,"Robinson, Tavius",BAL,DE,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15681,"Elliss, Christian",NEP,LB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17665,"Obiazor, Namdi",NEP,LB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17163,"Parrish, Jacob",TBB,CB,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17616,"Scott, Keionte",TBB,CB,Taxi,0.99,4,2026 5.10
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17572,"Terrell, Avieon",ATL,CB,Taxi,1,4,2026 5.02
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17626,"Smith, Genesis",LAC,S,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,15363,"Melifonwu, Ifeatu",MIA,S,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17202,"Trader, Dante",MIA,S,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,16274,"Williams, Garrett",ARI,CB,Taxi,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0016,Seattle Seahawks,NFC,17087,"Thornton, Dont'e",LVR,WR,Taxi,1.03,3,2025 5.17
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16162,"Gibbs, Jahmyr",DET,RB,Active,6.9,1,2023 1.04
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16256,"Bresee, Bryan",NOS,DT,Active,3.7,1,2023 2.04^
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16265,"Dexter, Gervon",CHI,DT,Active,3.7,1,2023 5.13^
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16223,"Anderson, Will",HOU,DE,Active,4.48,1,2023 1.08
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,14109,"McLaurin, Terry",WAS,WR,Active,10.29,2,2024 B/R
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16641,"Bowers, Brock",LVR,TE,Active,7.02,2,2024 1.03
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16614,"Harrison Jr., Marvin",ARI,WR,Active,6.14,2,2024 1.04
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16651,"Latu, Laiatu",IND,DE,Active,2.37,2,2024 2.01
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16692,"Newton, Jer'Zhan",WAS,DT,Active,1.49,2,2024 3.03
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16677,"Bullard, Javon",GBP,S,Active,1.44,2,2024 3.05
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,15484,"Cooper, Jonathon",DEN,DE,Active,9.26,2,2024 UFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16148,"Young, Bryce",CAR,QB,Active,7.93,1,2023 1.03
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16681,"Reichard, Will",MIN,PK,Active,1.03,1,2024 UDFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17042,"Jeanty, Ashton",LVR,RB,Active,10.8,3,2025 1.01
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17081,"Egbuka, Emeka",TBB,WR,Active,3.19,3,2025 1.12
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17126,"Stutsman, Danny",NOS,LB,Active,1.3,3,2025 3.12
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17055,"James, Jordan",SFO,RB,Active,1.13,3,2025 4.04
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16667,"Gray, Cedric",TEN,LB,Active,1.17,2,2024 4.09
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16702,"Green, Renardo",SFO,CB,Active,4.81,1,2025 UFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17129,"Morrison, Benjamin",TBB,CB,Active,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,15839,"Cross, Nick",WAS,S,Active,6.66,2,2025 iEXT
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16165,"Spears, Tyjae",TEN,RB,Active,1.46,1,2023 3.08
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16192,"Washington, Parker",JAC,WR,Active,8.27,3,2026 oEXT
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,15779,"Doubs, Romeo",NEP,WR,Active,6.17,3,2025 iEXT
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17139,"Sanders, T.J.",BUF,DT,Active,1.03,3,2025 5.09
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16225,"Ojulari, BJ",ARI,DE,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,14777,"Burrow, Joe",CIN,QB,Active,27.27,3,2023 iEXT
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,14518,"Thompson, Jalen",DAL,S,Active,2.18,1,2026 oEXT
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17249,"Jackson, Dan",DET,S,Active,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16615,"Nabers, Malik",NYG,WR,Active,8.15,2,2024 1.02
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16671,"Arnold, Terrion",FA,CB,Active,1.18,2,2024 4.07
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,13920,"Ward, Charvarius",IND,CB,Active,2.09,1,2025 UFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17108,"Arroyo, Elijah",SEA,TE,Active,1.35,3,2025 3.09
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,15806,"Thibodeaux, Kayvon",NYG,DE,Active,5.51,4,2025 iEXT
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,15831,"Chenal, Leo",WAS,LB,Active,2.1,3,2026 oEXT
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16234,"Simpson, Trenton",BAL,LB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17214,"Burke, Denzel",ARI,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17079,"Johnson, Tez",TBB,WR,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,16788,"Vele, Devaughn",NOS,WR,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17557,"Styles, Sonny",WAS,LB,Active,4.52,4,2026 1.08
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17575,"McNeil-Warren, Emmanuel",CLE,S,Active,1.67,4,2026 2.13
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17601,"Haulcy, A.J.",IND,S,Active,1.34,4,2026 3.08
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17664,"Eckley, Ryan",BAL,PN,Active,0.99,4,2026 5.06
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,12697,"Robinson, A'Shawn",TBB,DT,Active,4.56,2,2026 UFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,15808,"Karlaftis, George",KCC,DE,Active,7.89,2,2026 UFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,15405,"Stephens, Brandon",NYJ,CB,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17685,"Heidenreich, Eli",PIT,RB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17651,"Cuevas, Josh",BAL,TE,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17613,"Halton, Gracen",SFO,DT,Taxi,1.08,4,2026 4.08
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17619,"Dennis-Sutton, Dani",GBP,DE,Taxi,1.04,4,2026 4.14
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17629,"Boettcher, Bryce",IND,LB,Taxi,0.99,4,2026 5.08
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17581,"Cisse, Brandon",GBP,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17604,"Everette, Daylen",PIT,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0017,Buffalo Bills,AFC,17609,"Neal, Julian",SEA,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15287,"St. Brown, Amon-Ra",DET,WR,Active,37.05,3,2024 iEXT
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13837,"Franklin, Zaire",GBP,LB,Active,9.41,1,2024 iEXT
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16188,"Johnston, Quentin",LAC,WR,Active,4.92,1,2023 1.07
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16190,"Flowers, Zay",BAL,WR,Active,3.53,1,2023 1.11
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14630,"Cole, A.J.",LVR,PN,Active,3.99,1,2024 iEXT
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13214,"Watt, T.J.",PIT,DE,Active,22.63,2,2024 B/R
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16580,"Maye, Drake",NEP,QB,Active,3.22,2,2024 1.11
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16689,"Murphy, Byron",SEA,DT,Active,1.73,2,2024 2.11
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14224,"Gardner-Johnson, Chauncey",BUF,S,Active,6.75,1,2024 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15394,"Adebo, Paulson",NYG,CB,Active,6.42,2,2024 iEXT
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14995,"Metellus, Josh",MIN,S,Active,5.88,1,2025 SRFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15904,"Bland, DaRon",DAL,CB,Active,5.88,2,2025 SRFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17132,"Starks, Malaki",BAL,S,Active,1.72,3,2025 2.12
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14717,"McLaughlin, Chase",TBB,PK,Active,2.11,2,2025 iEXT
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17102,"Warren, Tyler",IND,TE,Active,3.41,3,2025 1.11
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17118,"Stewart, Josaiah",LAR,DE,Active,1.23,3,2025 3.17
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17125,"Knight, Demetrius",CIN,LB,Active,1.32,3,2025 3.11
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,11769,"Lawrence, Demarcus",SEA,DE,Active,3.34,1,2025 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,9431,"Stafford, Matthew",LAR,QB,Active,10.66,1,2025 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15445,"Lenoir, Deommodore",SFO,CB,Active,2.28,2,2025 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13742,"Hill, B.J.",CIN,DT,Active,3.25,1,2025 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13164,"Kupp, Cooper",SEA,WR,Active,4.18,1,2025 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17064,"Hunter, Jarquez",LAR,RB,Active,1.03,3,2025 5.11
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16013,"Landman, Nate",LAR,LB,Active,3.27,1,2024 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17060,"Giddens, DJ",IND,RB,Active,1.03,3,2025 5.13
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14213,"Harris, Will",WAS,S,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16231,"Sanders, Drew",DEN,LB,Active,1.84,1,2023 2.11
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17166,"Ransaw, Caleb",JAC,CB,Active,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13284,"Hendrickson, Trey",BAL,DE,Active,5.67,1,2024 iEXT
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15708,"Hall, Breece",NYJ,RB,Active,15.12,1,2026 5YO
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13227,"Lewis, Jourdan",JAC,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15888,"Durant, Decobie",DAL,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15895,"McCollum, Zyon",TBB,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16870,"Speights, Omar",LAR,LB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15358,"Togiai, Tommy",HOU,DT,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17560,"Hill Jr., Anthony",TEN,LB,Active,1.86,4,2026 2.09
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17583,"Thomas, R Mason",KCC,DE,Active,1.32,4,2026 3.09
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17572,"Terrell, Avieon",ATL,CB,Active,1.22,4,2026 3.15
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17547,"Klare, Max",LAR,TE,Active,1.05,4,2026 4.12
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17585,"Miller, Christen",NOS,DT,Active,1.05,4,2026 4.13
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17482,"Washington Jr., Mike",LVR,RB,Active,1.04,4,2026 4.15
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17608,"Thomas, Jakobe",MIN,S,Active,0.98,4,2026 5.20
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,17519,"Lance, Bryce",NOS,WR,Active,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13844,"Cooke, Logan",JAC,PN,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16342,"Douglas, Demario",NEP,WR,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16778,"Flournoy, Ryan",DAL,WR,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16279,"Moss, Riley",DEN,CB,Active,2.2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13772,"Schultz, Dalton",HOU,TE,Active,2.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13774,"Reed, D.J.",DET,CB,Active,2.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,16324,"Brooks, Karl",GBP,DT,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14893,"Baun, Zack",PHI,LB,Active,6.39,3,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15293,"Bateman, Rashod",BAL,WR,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,11721,"Mack, Khalil",LAC,DE,Active,2.2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14800,"Dobbins, J.K.",DEN,RB,Active,10.08,3,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14907,"Delpit, Grant",CLE,S,Active,2.2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,12782,"Onyemata, David",NYJ,DT,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,15716,"Robinson, Brian",ATL,RB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,14086,"Hill, Justice",BAL,RB,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13806,"Elliott, DeShon",PIT,S,Active,4.94,2,2026 UFA
2026,2026-07-13T19:54:36Z,0018,Miami Dolphins,AFC,13717,"Reid, Justin",NOS,S,Active,1.2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,14782,"Love, Jordan",GBP,QB,Active,11.5,3,2023 iEXT
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,15753,"Wilson, Garrett",NYJ,WR,Active,12.96,5,2025 iEXT
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,14167,"Hines-Allen, Josh",JAC,DE,Active,14.64,1,2023 B/R
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16252,"McDonald, Will",NYJ,DE,Active,3.7,1,2023 3.17^
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16263,"Martin, Quan",WAS,S,Active,1.55,1,2023 3.04
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16175,"Johnson, Roschon",CHI,RB,Active,1.35,1,2023 3.15
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,14163,"Simmons, Jeffery",TEN,DT,Active,16.18,5,2025 oEXT
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16206,"Wilson, Michael",ARI,WR,Active,1.14,1,2023 5.22
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,15076,"Rozeboom, Christian",TBB,LB,Active,4.07,1,2024 iEXT
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16698,"Sainristil, Mike",WAS,CB,Active,1.2,2,2024 4.04
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,15798,"Likely, Isaiah",NYG,TE,Active,4.26,4,2024 iEXT
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16654,"Elliss, Jonah",DEN,DE,Active,1.1,2,2024 4.24
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16236,"To'oTo'o, Henry",HOU,LB,Active,1.14,1,2023 5.21
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,15349,"Phillips, Jaelan",CAR,DE,Active,11.89,4,2024 B/R
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16629,"Wilson, Roman",PIT,WR,Active,1.93,2,2024 2.07
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,16268,"Turner, DJ",CIN,CB,Active,1.14,1,2023 5.17
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,15868,"Jones, Marcus",NEP,CB,Active,3.85,2,2026 oEXT
2026,2026-07-13T19:54:36Z,0019,New England Patriots,AFC,17080,"Noel, Jaylin",HOU,WR,Active,1.38,3,2025 3.08
